MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/04/12 15:29:02.698),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
10,d73e0e.jpg,169,2.77637,172947816064,0.66558,0.44004,2.48145,0.29492,11,1,0.6112,0.56083,1,0.35573,0.06583,0,,0.31935,0.75314,15.15071,1.20306,1,0.65587,0.76602,15.03804,1.17042,1,0,0,6,4.17996,1,4.05762,1,0,0,0,0,0,0,0,1,1,0,0,0,,22.56183,265.36264,0
10,d73e0e.jpg,195,3.2041,172952085853,0.59067,0.73659,2.84277,0.36133,12,1,0.37073,0.71355,1,0.35573,0.06583,0,,0.31108,0.77251,14.61441,1.26054,1,0.64931,0.77774,16.46471,1.26054,1,0,0,6,4.29443,1,4.10155,1,0,0,0,0,0,0,0,1,1,0,0,0,,383.82629,247.99303,0
10,d73e0e.jpg,215,3.53223,172955370969,0.38476,0.6703,3.26953,0.2627,13,1,0.49187,0.47542,1,0.35573,0.06583,0,,0.31757,0.76004,14.6558,1.18492,1,0.65513,0.76311,14.0457,1.18492,1,0,0,6,3.84204,1,3.70879,1,0,0,0,0,0,0,0,1,1,0,0,0,,403.27078,168.6234,0
10,d73e0e.jpg,233,3.82813,172958328192,0.49295,0.39877,3.59863,0.22949,14,1,0.51118,0.25024,1,0.35573,0.06583,0,,0.32768,0.75329,14.06972,1.17883,1,0.66615,0.75737,12.97057,1.1607,1,0,0,6,4.08437,1,3.63989,1,0,0,0,0,0,0,0,1,1,0,0,0,,386.41776,57.48195,0
10,d73e0e.jpg,246,4.04199,172960465870,0.4934,0.16208,3.8457,0.19629,15,1,0.48292,0.1006,1,0.35573,0.06583,0,,0.32736,0.75401,13.88427,1.18492,1,0.66463,0.75892,13.70275,1.18492,1,0,0,6,4.18345,1,4.13321,1,0,0,0,0,0,0,0,1,1,0,0,0,,284.02933,89.82571,0
10,d73e0e.jpg,268,4.40332,172964081028,0.49023,0.07832,4.05859,0.34473,16,1,0.49253,0.16108,1,0.35573,0.06583,0,,0.3233,0.76079,13.77638,1.18492,1,0.6608,0.76649,13.63224,1.18492,1,0,0,6,3.97911,1,4.16094,1,0,0,0,0,0,0,0,1,1,0,0,0,,100.69612,93.46528,0
10,d73e0e.jpg,291,4.7832,172967883885,0.50459,0.40589,4.46875,0.31445,17,1,0.5283,0.57441,1,0.35573,0.06583,0,,0.33578,0.78037,13.01896,1.18492,1,0.6722,0.78415,13.59627,1.18492,1,0,0,6,3.44381,1,3.62204,1,0,0,0,0,0,0,0,1,1,0,0,0,,394.04971,274.01221,0
10,d73e0e.jpg,307,5.04395,172970487259,0.56915,0.55642,4.79883,0.24512,18,1,0.68128,0.66594,1,0.35573,0.06583,0,,0.34716,0.7879,14.05518,1.15769,1,0.68307,0.79242,14.23962,1.12505,1,0,0,6,3.72001,1,3.82316,1,0,0,0,0,0,0,0,1,1,0,0,0,,219.07596,304.4585,0
10,d73e0e.jpg,329,5.40527,172974100210,0.65797,0.6692,5.11035,0.29492,19,1,0.63405,0.75033,1,0.35573,0.06583,0,,0.34875,0.8041,14.092,1.25746,1,0.68464,0.80626,14.41447,1.25746,1,0,0,6,3.63067,1,3.90632,1,0,0,0,0,0,0,0,1,1,0,0,0,,217.71037,321.56451,0
10,d73e0e.jpg,349,5.73438,172977386968,0.62689,0.85544,5.4707,0.26367,20,1,0.6355,0.91265,1,0.35573,0.06583,0,,0.35238,0.80907,14.90118,1.15846,1,0.68906,0.81244,14.28983,1.15846,1,0,0,6,3.73019,1,3.87228,1,0,0,0,0,0,0,0,1,1,0,0,0,,231.31767,255.0502,0
10,d73e0e.jpg,371,6.0957,172981002525,0.64662,0.86887,5.75,0.3457,21,1,0.73031,0.85481,1,0.35573,0.06583,0,,0.36242,0.80607,13.36185,1.33307,1,0.6987,0.81247,14.42477,1.33307,1,0,0,6,3.45622,1,3.69006,1,0,0,0,0,0,0,0,1,1,0,0,0,,41.16721,336.95364,0
10,d73e0e.jpg,401,6.58789,172985927609,0.68638,0.87088,6.11133,0.47656,22,1,0.42616,0.71484,1,0.35573,0.06583,0,,0.37107,0.81964,12.34313,1.33307,1,0.70631,0.82652,12.81536,1.33307,1,0,0,6,3.56447,1,3.51264,1,0,0,0,0,0,0,0,1,1,0,0,0,,76.37733,358.19031,0
10,d73e0e.jpg,421,6.91699,172989215119,0.31247,0.69788,6.6543,0.2627,23,1,0.28126,0.65381,1,0.35573,0.06583,0,,0.36685,0.82759,11.95063,1.31494,1,0.70214,0.83128,12.43613,1.33307,1,0,0,6,3.2664,1,3.40802,1,0,0,0,0,0,0,0,1,1,0,0,0,,747.32086,163.87151,0
10,d73e0e.jpg,427,7.01563,172990201488,0.28815,0.67593,6.93359,0.08203,24,1,0.29218,0.68815,1,0.35573,0.06583,0,,0.36564,0.82699,12.23101,1.19696,1,0.70033,0.82873,12.63339,1.17883,1,0,0,6,3.20727,1,3.25203,1,0,0,0,0,0,0,0,1,1,0,0,0,,53.61118,150.57289,0
23,302489.png,18,0.2959,172993321690,0.31602,0.65257,0,0.29589,1,1,0.46215,0.28138,1,0.35573,0.06583,0,,0.36322,0.81599,12.2018,1.25746,1,0.69711,0.81862,11.54068,1.25746,1,0,0,6,3.15551,1,3.2451,1,0,0,0,0,0,0,0,1,1,0,0,0,,60.40824,27.64833,0
23,302489.png,43,0.70801,172997443713,0.46463,0.21236,0.36328,0.34473,2,1,0.46568,0.14174,1,0.35573,0.06583,0,,0.35005,0.81581,10.09907,1.31417,1,0.68532,0.81272,8.41205,1.31417,1,0,0,6,3.15371,1,4.12915,1,0,0,0,0,0,0,0,1,1,0,0,0,,600.38654,61.62465,0
23,302489.png,57,0.93848,172999743447,0.42277,0.07145,0.72461,0.21387,3,1,0.41608,0.07021,1,0.35573,0.06583,0,,0.34393,0.8091,9.1928,1.23932,1,0.67929,0.80445,9.1573,1.22119,1,0,0,6,2.68795,1,2.70172,1,0,0,0,0,0,0,0,1,1,0,0,0,,187.22083,115.42223,0
23,302489.png,72,1.18457,173002207160,0.46158,-0.01431,0.9541,0.23047,4,1,0.47318,0.01829,1,0.35573,0.06583,0,,0.34356,0.80818,9.60462,1.22273,1,0.67907,0.80238,9.30799,1.22273,1,0,0,6,2.67004,1,2.574,1,0,0,0,0,0,0,0,1,1,0,0,0,,127.05669,54.09292,0
23,302489.png,109,1.79297,173008290114,0.46103,0.26379,1.49805,0.29492,5,1,0.32955,0.46945,1,0.35573,0.06583,0,,0.32782,0.82918,10.38355,1.23377,1,0.66282,0.81617,10.47599,1.26641,1,0,0,7,3.22362,1,3.16706,1,0,0,0,0,0,0,0,1,1,0,0,0,,333.72168,269.8187,0
23,302489.png,131,2.15234,173011887263,0.26229,0.3812,1.8584,0.29395,6,1,0.00221,0.20192,0,0.35573,0.06583,0,,0.31154,0.82027,10.54813,1.33307,1,0.65736,0.81282,9.76792,1.33307,0,0,0,7,3.01585,1,2.77217,0,0,0,0,0,0,0,0,1,1,0,0,0,,406.76096,200.26578,0
23,302489.png,186,3.05762,173020936473,0.23645,0.12722,2.86035,0.19727,7,1,0.45008,0.06583,1,0.35573,0.06583,0,,0.32117,0.81882,12.28113,1.27713,1,0.65582,0.80289,12.25143,1.259,1,0,0,7,3.73291,1,3.22981,1,0,0,0,0,0,0,0,1,1,0,0,0,,308.78766,99.24577,0
23,302489.png,211,3.46875,173025044082,0.50498,0.12487,3.12305,0.3457,8,1,0.67622,0.13368,1,0.35573,0.06583,0,,0.32984,0.81874,10.65312,1.18492,1,0.665,0.80834,10.74568,1.18492,1,0,0,7,3.07301,1,3.31706,1,0,0,0,0,0,0,0,1,1,0,0,0,,515.58533,0.31338,0
23,302489.png,240,3.94531,173029808847,0.69472,0.08044,3.53418,0.41113,9,1,0.96735,0.1332,1,0.35573,0.06583,0,,0.35215,0.81897,11.18259,1.27713,1,0.68697,0.81422,11.92141,1.259,1,0,0,7,3.32121,1,3.64015,1,0,0,0,0,0,0,0,1,1,0,0,0,,368.18143,8.32622,0
23,302489.png,260,4.27344,173033094245,0.89469,0.18533,4.01074,0.2627,10,1,0.5948,0.13393,1,0.35573,0.06583,0,,0.33919,0.82412,12.68185,1.31494,1,0.67537,0.81966,13.49204,1.33307,1,0,0,7,3.82609,1,3.5303,1,0,0,0,0,0,0,0,1,1,0,0,0,,404.04776,341.84927,0
23,302489.png,281,4.61914,173036549137,0.48569,0.17476,4.33887,0.28027,11,1,0.34108,0.0707,1,0.35573,0.06583,0,,0.31456,0.82931,11.65316,1.31417,1,0.65274,0.81583,13.03442,1.29604,1,0,0,7,4.1861,1,3.84855,1,0,0,0,0,0,0,0,1,1,0,0,0,,785.38245,179.07463,0
23,302489.png,305,5.0127,173040488009,0.31719,0.05535,4.68457,0.32813,12,1,0.09747,-0.02121,1,0.35573,0.06583,0,,0.26613,0.84755,11.24611,1.33307,1,0.6081,0.82073,11.79521,1.33307,1,0,0,7,3.18834,1,3.38094,1,0,0,0,0,0,0,0,1,1,0,0,0,,353.83301,156.1107,0
23,302489.png,338,5.55371,173045899983,0.0998,0.09334,5.07813,0.47559,13,1,0.12345,0.1044,0,0.35573,0.06583,0,,0.24929,0.84576,9.76171,1.31494,0,0.59381,0.8153,9.0407,1.33307,0,861,0,7,3.07267,0,3.07867,0,0,0,0,0,0,0,0,1,1,0,0,0,,419.87097,186.23325,0
23,302489.png,373,6.12891,173051644765,0.49043,0.25867,5.76758,0.36133,14,1,0.46797,0.01834,0,0.35573,0.06583,0,,0.27911,0.85053,11.86517,1.18492,0,0.62243,0.8229,6.89555,1.18492,0,862,0,8,3.20555,0,3.36034,0,0,0,0,0,0,0,0,1,1,0,0,0,,775.80634,345.18323,0
23,302489.png,405,6.65527,173056914023,0.4434,0.45181,6.39258,0.2627,15,1,0.50914,0.35115,1,0.35573,0.06583,0,,0.29382,0.85078,11.16455,1.18492,1,0.63648,0.8337,11.84939,1.18492,1,0,0,9,3.21607,1,3.40574,1,0,0,0,0,0,0,0,1,1,0,0,0,,248.73694,248.71393,0
23,302489.png,421,6.91895,173059546080,0.51249,0.3098,6.67188,0.24707,16,1,0.5104,0.31851,1,0.35573,0.06583,0,,0.29854,0.85022,11.10355,1.22119,1,0.64194,0.83457,11.13674,1.20306,1,0,0,9,2.93704,1,3.25492,1,0,0,0,0,0,0,0,1,1,0,0,0,,215.95602,52.10196,0
23,302489.png,426,7,173060364438,0.51665,0.28962,6.93457,0.06543,17,1,0.50109,0.30826,1,0.35573,0.06583,0,,0.29976,0.85084,10.27264,1.23932,1,0.64334,0.83473,11.07428,1.22119,1,0,0,9,3.39878,1,3.2157,1,0,0,0,0,0,0,0,1,1,0,0,0,,25.49923,71.74573,0
12,949f72.jpg,10,0.16406,173062171241,0.4763,0.33226,0,0.16406,1,1,0.40203,0.40651,1,0.35573,0.06583,0,,0.29817,0.85784,10.60367,1.31417,1,0.64143,0.84278,10.43868,1.31417,1,0,0,9,2.70919,1,3.20869,1,0,0,0,0,0,0,0,1,1,0,0,0,,92.8444,213.44359,0
12,949f72.jpg,28,0.46094,173065133781,0.4505,0.40472,0.23047,0.23047,2,1,0.50476,0.37026,1,0.35573,0.06583,0,,0.29852,0.85338,10.50781,1.14256,1,0.64228,0.83755,11.02096,1.12443,1,0,0,9,3.20814,1,3.38849,1,0,0,0,0,0,0,0,1,1,0,0,0,,100.07227,240.33014,0
12,949f72.jpg,41,0.6748,173067275959,0.4664,0.20149,0.47656,0.19824,3,1,0.43091,0.09732,1,0.35573,0.06583,0,,0.29344,0.84504,10.58894,1.18492,1,0.636,0.83295,11.86234,1.18492,1,0,0,9,2.96966,1,4.31675,1,0,0,0,0,0,0,0,1,1,0,0,0,,245.7793,82.86494,0
12,949f72.jpg,55,0.90234,173069551460,0.41988,0.03686,0.69043,0.21191,4,1,0.43502,-0.04029,1,0.35573,0.06583,0,,0.29368,0.84672,10.99762,1.29604,1,0.63741,0.83227,11.82172,1.29604,1,0,0,9,3.02836,1,4.33637,1,0,0,0,0,0,0,0,1,1,0,0,0,,216.80899,114.32852,0
12,949f72.jpg,68,1.11621,173071685896,0.45052,0.14894,0.91895,0.19727,5,1,0.46188,0.17876,1,0.35573,0.06583,0,,0.29962,0.85356,11.39232,1.29526,1,0.64272,0.83817,11.75238,1.29526,1,0,0,9,3.51506,1,4.40047,1,0,0,0,0,0,0,0,1,1,0,0,0,,146.79919,293.62466,0
12,949f72.jpg,82,1.34766,173073999408,0.44809,0.28046,1.13281,0.21484,6,1,0.46564,0.30988,1,0.35573,0.06583,0,,0.29739,0.85792,11.44229,1.23099,1,0.64098,0.8422,11.35646,1.23099,1,0,0,9,3.07867,1,3.33114,1,0,0,0,0,0,0,0,1,1,0,0,0,,157.89294,268.3067,0
12,949f72.jpg,96,1.57715,173076301287,0.55934,0.3441,1.36328,0.21387,7,1,0.64972,0.35721,1,0.35573,0.06583,0,,0.30432,0.85969,11.63694,1.33307,1,0.64725,0.8465,12.21783,1.33307,1,0,0,9,3.11428,1,3.51492,1,0,0,0,0,0,0,0,1,1,0,0,0,,226.84151,340.3266,0
12,949f72.jpg,109,1.79102,173078437594,0.63111,0.5083,1.59375,0.19727,8,1,0.62886,0.72961,1,0.35573,0.06583,0,,0.3031,0.87253,11.19648,1.13955,1,0.64574,0.85693,12.10608,1.13955,1,0,0,9,2.94603,1,3.1382,1,0,0,0,0,0,0,0,1,1,0,0,0,,240.44368,304.96671,0
12,949f72.jpg,143,2.34863,173084008399,0.63034,0.77782,1.85547,0.49316,9,1,0.67902,0.72989,1,0.35573,0.06583,0,,0.30581,0.86827,10.47935,1.26263,1,0.64744,0.85667,13.48919,1.22999,1,0,0,9,2.85335,1,3.42049,1,0,0,0,0,0,0,0,1,1,0,0,0,,323.42734,269.7381,0
12,949f72.jpg,167,2.74219,173087949891,0.61546,0.79169,2.36426,0.37793,10,1,0.58817,0.75423,1,0.35573,0.06583,0,,0.3165,0.83255,7.62524,1.19457,1,0.66474,0.84758,12.50823,1.16193,1,0,0,9,3.19308,1,3.36339,1,0,0,0,0,0,0,0,1,1,0,0,0,,33.06436,210.22409,0
12,949f72.jpg,186,3.05469,173091074911,0.63637,0.77975,2.75879,0.2959,11,1,0.64735,0.82396,1,0.35573,0.06583,0,,0.26829,0.86028,12.19729,1.1269,1,0.61664,0.89854,13.44541,1.1269,1,0,0,9,3.56171,1,3.75188,1,0,0,0,0,0,0,0,1,1,0,0,0,,42.62746,19.64075,0
12,949f72.jpg,205,3.36719,173094195751,0.62182,0.8298,3.07129,0.2959,12,1,0.59876,0.8574,1,0.35573,0.06583,0,,0.24662,0.87372,13.50121,1.14141,1,0.59444,0.91195,14.55583,1.15954,1,0,0,9,3.59072,1,3.94956,1,0,0,0,0,0,0,0,1,1,0,0,0,,66.2392,245.0551,0
12,949f72.jpg,225,3.69531,173097479878,0.58088,0.82944,3.38281,0.3125,13,1,0.30181,0.76041,1,0.35573,0.06583,0,,0.24436,0.85008,13.63822,1.17705,1,0.59134,0.89305,14.54065,1.20969,1,0,0,9,3.78411,1,3.68219,1,0,0,0,0,0,0,0,1,1,0,0,0,,78.60593,179.68512,0
12,949f72.jpg,263,4.31934,173103723474,0.3009,0.73681,3.76172,0.55762,14,1,0.34401,0.70637,1,0.35573,0.06583,0,,0.26516,0.82854,12.88243,1.22273,1,0.61479,0.84318,11.13396,1.22273,1,0,0,9,3.25,1,3.30761,1,0,0,0,0,0,0,0,1,1,0,0,0,,548.93359,168.31714,0
12,949f72.jpg,289,4.74707,173107994924,0.30265,0.76706,4.33594,0.41113,15,1,0.3452,0.78601,1,0.35573,0.06583,0,,0.26917,0.84052,13.50394,1.18492,1,0.6149,0.85207,12.01377,1.18492,1,0,0,9,3.42511,1,3.23523,1,0,0,0,0,0,0,0,1,1,0,0,0,,36.4551,275.28833,0
12,949f72.jpg,307,5.04297,173110951134,0.39148,0.77397,4.76367,0.2793,16,1,0.41996,0.7386,1,0.35573,0.06583,0,,0.29165,0.84619,12.06198,1.22196,1,0.63754,0.86419,12.56102,1.22196,1,0,0,9,3.32025,1,3.41489,1,0,0,0,0,0,0,0,1,1,0,0,0,,170.75505,357.21655,0
12,949f72.jpg,333,5.46973,173115226463,0.4244,0.3943,5.15918,0.31055,17,1,0.34891,0.14299,0,0.35573,0.06583,0,,0.29764,0.80818,9.79952,1.12443,0,0.64428,0.8298,11.2189,1.12443,0,863,0,9,3.2245,0,2.88601,0,0,0,0,0,0,0,0,1,1,0,0,0,,459.96747,82.10171,0
12,949f72.jpg,366,6.0127,173120657754,0.47405,-0.04015,5.7334,0.2793,18,1,0.56141,-0.08487,1,0.35573,0.06583,0,,0.31914,0.82035,10.67427,1.2779,1,0.66361,0.83928,10.83837,1.29604,1,0,0,10,2.87714,1,3.04079,1,0,0,0,0,0,0,0,1,1,0,0,0,,529.98383,79.63784,0
12,949f72.jpg,383,6.29199,173123450280,0.4932,-0.041,6.0293,0.2627,19,1,0.40179,-0.12459,1,0.35573,0.06583,0,,0.31849,0.83329,9.38139,1.33307,1,0.6609,0.84931,9.91685,1.33307,1,0,0,10,2.63678,1,2.69312,1,0,0,0,0,0,0,0,1,1,0,0,0,,36.78221,1.58906,0
12,949f72.jpg,394,6.47266,173125254000,0.40455,-0.03904,6.30859,0.16406,20,1,0.39583,0.02427,0,0.35573,0.06583,0,,0.33509,0.83756,9.54319,1.18492,1,0.67518,0.85167,9.75354,1.18492,1,0,0,10,2.70148,1,2.81946,1,0,0,0,0,0,0,0,1,1,0,0,0,,170.22432,180.79169,0
12,949f72.jpg,420,6.90039,173129530350,0.47782,0.08336,6.68652,0.21387,21,1,0.4593,0.02799,1,0.35573,0.06583,0,,0.33189,0.84901,10.21212,1.33307,1,0.67296,0.86361,11.31199,1.33307,1,0,0,10,3.02391,1,3.02957,1,0,0,0,0,0,0,0,1,1,0,0,0,,203.38182,313.76453,0
12,949f72.jpg,426,6.99902,173130514048,0.47222,0.04089,6.91602,0.08301,22,1,0.55151,0.0781,1,0.35573,0.06583,0,,0.3307,0.86055,10.31182,1.24009,1,0.67264,0.87578,11.05723,1.22196,1,0,0,10,3.02839,1,3.15524,1,0,0,0,0,0,0,0,1,1,0,0,0,,52.08585,101.91315,0
6,f657ff.jpg,8,0.13184,173131991873,0.51827,0.01489,0,0.13184,1,1,0.53831,0.10269,1,0.35573,0.06583,0,,0.32748,0.87447,10.4874,1.14079,1,0.66932,0.89189,11.4302,1.15529,1,0,0,10,3.07971,1,3.18411,1,0,0,0,0,0,0,0,1,1,0,0,0,,93.75944,19.43678,0
6,f657ff.jpg,27,0.44434,173135118632,0.51391,0.04732,0.14844,0.2959,2,1,0.44081,0.01385,1,0.35573,0.06583,0,,0.30643,0.91405,11.52477,1.23932,1,0.64507,0.92078,11.54094,1.23932,1,0,0,10,4.08876,1,3.38216,1,0,0,0,0,0,0,0,1,1,0,0,0,,39.80619,257.86011,0
6,f657ff.jpg,43,0.70703,173137741442,0.44645,0.12473,0.46094,0.24609,3,1,0.48759,0.3253,1,0.35573,0.06583,0,,0.31398,0.93164,11.67166,1.33307,1,0.65082,0.94664,12.46263,1.33307,1,0,0,10,3.31606,1,3.55867,1,0,0,0,0,0,0,0,1,1,0,0,0,,159.39008,215.64749,0
6,f657ff.jpg,82,1.34766,173144147970,0.47087,0.37447,0.77246,0.5752,4,1,0.53661,0.31739,1,0.35573,0.06583,0,,0.32544,0.93336,11.87356,1.33307,1,0.66371,0.95164,13.09221,1.33307,1,0,0,10,3.0744,1,3.32182,1,0,0,0,0,0,0,0,1,1,0,0,0,,303.33353,278.89188,0
6,f657ff.jpg,102,1.67676,173147437747,0.50553,0.35501,1.36426,0.3125,5,1,0.44643,0.45334,1,0.35573,0.06583,0,,0.32281,0.9387,11.59429,1.20383,1,0.66097,0.9553,12.87632,1.20383,1,0,0,10,3.24807,1,3.33388,1,0,0,0,0,0,0,0,1,1,0,0,0,,70.52553,19.3364,0
6,f657ff.jpg,120,1.97168,173150393861,0.50492,0.43136,1.69238,0.2793,6,1,0.55304,0.52157,1,0.35573,0.06583,0,,0.32532,0.93769,12.21374,1.20306,1,0.6638,0.9541,13.29048,1.18492,1,0,0,10,3.12285,1,3.33982,1,0,0,0,0,0,0,0,1,1,0,0,0,,91.62752,269.26761,0
6,f657ff.jpg,138,2.26758,173153352917,0.51799,0.46938,1.98828,0.2793,7,1,0.4824,0.44851,1,0.35573,0.06583,0,,0.32374,0.93952,12.16253,1.25746,1,0.6617,0.95495,12.17409,1.25746,1,0,0,10,3.05828,1,3.36535,1,0,0,0,0,0,0,0,1,1,0,0,0,,52.06989,298.81192,0
6,f657ff.jpg,164,2.69434,173157611972,0.48981,0.4881,2.28418,0.41016,8,1,0.56317,0.16545,0,0.35573,0.06583,0,,0.32718,0.93818,8.9292,1.25746,0,0.66436,0.95763,11.53683,1.25746,0,864,0,10,2.56227,0,3.05257,0,0,0,0,0,0,0,0,1,1,0,0,0,,58.58366,202.54764,0
6,f657ff.jpg,202,3.31934,173163865058,0.42496,-0.06986,3.00684,0.3125,9,1,0.45979,-0.02546,1,0.35573,0.06583,0,,0.32431,0.92802,11.3902,1.33307,1,0.66223,0.94271,12.1303,1.33307,1,0,0,11,3.80932,1,3.35243,1,0,0,0,0,0,0,0,1,1,0,0,0,,681.03088,100.53458,0
6,f657ff.jpg,237,3.89258,173169601784,0.41674,-0.00477,3.33691,0.55566,10,1,0.38333,0.07442,1,0.35573,0.06583,0,,0.3307,0.92824,11.43507,1.22196,1,0.66818,0.95011,12.15223,1.22196,1,0,0,11,3.08944,1,4.14009,1,0,0,0,0,0,0,0,1,1,0,0,0,,79.68652,258.57672,0
6,f657ff.jpg,256,4.20605,173172735475,0.38701,0.01024,3.90918,0.29688,11,1,0.42786,-0.04287,1,0.35573,0.06583,0,,0.33434,0.92869,11.59244,1.27867,1,0.67157,0.94938,11.89947,1.29681,1,0,0,11,3.1469,1,3.35167,1,0,0,0,0,0,0,0,1,1,0,0,0,,59.85601,197.513,0
6,f657ff.jpg,290,4.76465,173178321287,0.45003,-0.06975,4.22266,0.54199,12,1,0.46605,-0.19797,1,0.35573,0.06583,0,,0.32706,0.9312,12.45168,1.52355,1,0.66528,0.94969,12.87314,1.52355,1,0,0,11,3.38381,1,3.47308,1,0,0,0,0,0,0,0,1,1,0,0,0,,154.44841,38.42496,0
6,f657ff.jpg,309,5.07617,173181432293,0.44427,0.0026,4.78223,0.29395,13,1,0.37725,0.02619,1,0.35573,0.06583,0,,0.32098,0.9315,11.80897,1.23932,1,0.6595,0.95053,12.9151,1.25746,1,0,0,11,3.30621,1,4.51149,1,0,0,0,0,0,0,0,1,1,0,0,0,,87.52154,262.74072,0
6,f657ff.jpg,336,5.51953,173185868711,0.37893,-0.0086,5.09277,0.42676,14,1,0.37481,0.01982,1,0.35573,0.06583,0,,0.32069,0.93384,13.44973,1.25823,1,0.6589,0.95322,12.34442,1.27636,1,0,0,11,3.70495,1,4.3136,1,0,0,0,0,0,0,0,1,1,0,0,0,,126.17069,173.88512,0
