MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/04/12 15:19:51.018),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
10,6a7b1c.jpg,227,3.72949,167440591212,0.54918,0.28417,3.5332,0.19629,11,1,0.36925,0.86567,1,0.37552,0.095,0,,0.28782,0.78203,10.43497,1.24166,1,0.6252,0.76604,10.97326,1.24166,1,0,0,10,3.05001,1,2.92147,1,0,0,0,0,0,0,0,1,1,0,0,0,,218.83148,288.97525,0
10,6a7b1c.jpg,248,4.07422,167444040453,0.3399,0.60889,3.79492,0.2793,12,1,0.29137,0.59431,1,0.37552,0.095,0,,0.28019,0.77162,13.07628,1.23935,1,0.62632,0.78758,13.5811,1.25748,1,0,0,10,3.41476,1,3.37927,1,0,0,0,0,0,0,0,1,1,0,0,0,,559.72797,224.12025,0
10,6a7b1c.jpg,274,4.50195,167448314224,0.31526,0.63144,4.09082,0.41113,13,1,0.47569,0.64477,1,0.37552,0.095,0,,0.28833,0.75574,13.13004,1.22121,1,0.6366,0.75675,13.21159,1.23935,1,0,0,10,3.70788,1,3.76663,1,0,0,0,0,0,0,0,1,1,0,0,0,,54.50105,209.769,0
10,6a7b1c.jpg,297,4.87891,167452090306,0.49325,0.66716,4.56738,0.31152,14,1,0.4942,0.85225,1,0.37552,0.095,0,,0.30783,0.77905,14.49007,1.19737,1,0.65366,0.78394,13.98374,1.23001,1,0,0,10,3.55978,1,3.7209,1,0,0,0,0,0,0,0,1,1,0,0,0,,344.41852,352.85083,0
10,6a7b1c.jpg,317,5.20801,167455383474,0.44324,0.88527,4.94531,0.2627,15,1,0.38389,0.89283,1,0.37552,0.095,0,,0.30757,0.78835,14.0005,1.24166,1,0.65413,0.78598,14.56535,1.25979,1,0,0,10,3.64217,1,3.615,1,0,0,0,0,0,0,0,1,1,0,0,0,,278.78906,249.85388,0
10,6a7b1c.jpg,328,5.38867,167457186144,0.3805,0.89227,5.22363,0.16504,16,1,0.23032,0.83304,0,0.37552,0.095,0,,0.31195,0.7839,13.324,1.12445,0,0.658,0.77743,7.66193,1.12445,0,800,0,10,3.54637,0,3.03364,0,0,0,0,0,0,0,0,1,1,0,0,0,,120.75327,183.98891,0
10,6a7b1c.jpg,358,5.88086,167462111446,0.48121,0.07868,5.65234,0.22852,17,1,0.48692,0.00051,1,0.37552,0.095,0,,0.30233,0.74484,12.64449,1.24012,1,0.64955,0.74572,13.09182,1.25825,1,0,0,11,3.43701,1,3.48922,1,0,0,0,0,0,0,0,1,1,0,0,0,,995.27209,78.79723,0
10,6a7b1c.jpg,381,6.25977,167465901767,0.46802,0.04759,5.89746,0.3623,18,1,0.45451,0.1323,1,0.37552,0.095,0,,0.31397,0.76947,12.96283,1.22484,1,0.66136,0.77235,12.85083,1.1922,1,0,0,11,3.79368,1,4.22384,1,0,0,0,0,0,0,0,1,1,0,0,0,,45.0914,124.16882,0
10,6a7b1c.jpg,400,6.57129,167469010485,0.47541,0.09346,6.27539,0.2959,19,1,0.54885,0.11526,1,0.37552,0.095,0,,0.3175,0.78225,12.90879,1.19698,1,0.66436,0.79088,13.06953,1.19698,1,0,0,11,4.09235,1,4.51361,1,0,0,0,0,0,0,0,1,1,0,0,0,,56.84334,284.45462,0
10,6a7b1c.jpg,418,6.86719,167471969479,0.53758,0.09802,6.58789,0.2793,20,1,0.53919,0.04414,1,0.37552,0.095,0,,0.32452,0.78077,13.45873,1.27638,1,0.67166,0.78799,12.70855,1.27638,1,0,0,11,3.41693,1,3.51847,1,0,0,0,0,0,0,0,1,1,0,0,0,,119.49169,357.37527,0
10,6a7b1c.jpg,426,6.99805,167473284055,0.43481,0.12721,6.93262,0.06543,21,1,0.44184,0.11528,1,0.37552,0.095,0,,0.32179,0.78017,11.84848,1.22276,1,0.6691,0.79062,13.68832,1.22276,1,0,0,11,3.27452,1,3.83151,1,0,0,0,0,0,0,0,1,1,0,0,0,,200.40334,190.0663,0
14,4cdee3.png,25,0.41211,167477567238,0.42172,0.10757,0,0.41211,1,1,0.36543,0.30311,1,0.37552,0.095,0,,0.30382,0.79781,12.47518,1.14143,1,0.65006,0.8033,13.14876,1.14143,1,0,0,11,3.48942,1,3.94807,1,0,0,0,0,0,0,0,1,1,0,0,0,,34.45445,136.84035,0
14,4cdee3.png,40,0.65918,167480034396,0.30046,0.21359,0.42871,0.23047,2,1,0.17668,0.17831,1,0.37552,0.095,0,,0.28768,0.81365,11.94641,1.31419,1,0.6332,0.81098,13.34211,1.28155,1,0,0,11,3.61966,1,3.8484,1,0,0,0,0,0,0,0,1,1,0,0,0,,265.31247,208.65439,0
14,4cdee3.png,60,0.98633,167483305533,0.18303,0.21657,0.6748,0.31152,3,1,0.17724,0.07268,1,0.37552,0.095,0,,0.27181,0.80554,13.22334,1.20385,1,0.61655,0.79658,13.92361,1.20385,1,0,0,11,4.11946,1,4.16145,1,0,0,0,0,0,0,0,1,1,0,0,0,,225.494,180.90866,0
14,4cdee3.png,82,1.34961,167486943235,0.17937,0.15592,1.00195,0.34766,4,1,0.09017,0.27367,1,0.37552,0.095,0,,0.27783,0.81241,11.41732,1.13958,1,0.62431,0.80695,12.93547,1.15771,1,0,0,11,3.2786,1,3.68339,1,0,0,0,0,0,0,0,1,1,0,0,0,,73.11846,95.51504,0
14,4cdee3.png,97,1.5957,167489401632,0.34682,0.30196,1.41406,0.18164,5,1,0.81117,0.43563,1,0.37552,0.095,0,,0.31776,0.82255,11.76789,1.13958,1,0.66054,0.82645,12.75027,1.13958,1,0,0,11,3.62159,1,3.79036,1,0,0,0,0,0,0,0,1,1,0,0,0,,366.16483,331.40573,0
14,4cdee3.png,114,1.875,167492192143,0.83961,0.39118,1.66113,0.21387,6,1,0.83211,0.19887,1,0.37552,0.095,0,,0.31635,0.82742,12.32815,1.24891,1,0.65891,0.82937,12.86768,1.28155,1,0,0,11,3.75814,1,4.62293,1,0,0,0,0,0,0,0,1,1,0,0,0,,952.19495,353.54407,0
14,4cdee3.png,143,2.35059,167496954401,0.81894,0.2226,1.94043,0.41016,7,1,0.80364,0.11525,1,0.37552,0.095,0,,0.32794,0.81905,11.04395,1.14143,1,0.67086,0.82453,11.2943,1.15593,1,0,0,11,3.00911,1,3.3311,1,0,0,0,0,0,0,0,1,1,0,0,0,,206.15211,101.09932,0
14,4cdee3.png,158,2.59766,167499418427,0.77772,0.16149,2.36719,0.23047,8,1,0.5871,0.34198,1,0.37552,0.095,0,,0.32022,0.83383,11.23443,1.20308,1,0.66165,0.83694,12.10325,1.22121,1,0,0,11,3.49166,1,3.79363,1,0,0,0,0,0,0,0,1,1,0,0,0,,107.89389,137.18231,0
14,4cdee3.png,177,2.90918,167502539894,0.59397,0.25587,2.66406,0.24512,9,1,0.59544,0.17691,1,0.37552,0.095,0,,0.31139,0.83135,12.21816,1.24012,1,0.65371,0.83136,12.92602,1.22198,1,0,0,11,3.47336,1,3.535,1,0,0,0,0,0,0,0,1,1,0,0,0,,370.53311,197.7977,0
14,4cdee3.png,200,3.28711,167506319803,0.61866,0.21485,2.92578,0.36133,10,1,0.65756,0.23203,1,0.37552,0.095,0,,0.31044,0.83106,11.73907,1.21064,1,0.65352,0.83158,11.42939,1.22877,1,0,0,11,3.65666,1,3.95056,1,0,0,0,0,0,0,0,1,1,0,0,0,,68.33897,46.07857,0
14,4cdee3.png,210,3.4502,167507949346,0.6414,0.15783,3.30371,0.14648,11,1,0.54877,-0.05734,0,0.37552,0.095,0,,0.31392,0.82706,10.82617,1.26056,0,0.65774,0.83304,11.55051,1.26056,0,801,0,11,3.0908,0,3.99658,0,0,0,0,0,0,0,0,1,1,0,0,0,,81.16716,57.45841,0
14,4cdee3.png,243,3.99414,167513388448,0.09066,0.28878,3.71387,0.28027,12,1,0.0508,0.31847,1,0.37552,0.095,0,,0.30381,0.83518,12.38207,1.20609,1,0.64492,0.83222,11.39819,1.18796,1,0,0,12,4.2758,1,3.23911,1,0,0,0,0,0,0,0,1,1,0,0,0,,1069.03296,188.45267,0
14,4cdee3.png,257,4.22363,167515680628,0.11379,0.33306,4.01074,0.21289,13,1,0.13999,0.36585,0,0.37552,0.095,0,,0.30355,0.83418,10.41379,1.18495,1,0.6466,0.83497,10.66017,1.18495,1,0,0,12,3.16745,1,3.01451,1,0,0,0,0,0,0,0,1,1,0,0,0,,69.2506,309.88794,0
14,4cdee3.png,319,5.24219,167525870575,0.33166,0.2794,5.12793,0.11426,14,1,0.29527,0.25112,0,0.37552,0.095,0,,0.31432,0.83805,11.33667,1.16982,1,0.6565,0.84625,12.40975,1.15532,1,0,0,12,3.22233,1,3.34509,1,0,0,0,0,0,0,0,1,1,0,0,0,,423.23746,8.75105,0
14,4cdee3.png,339,5.57031,167529153968,0.12611,0.28722,5.30762,0.2627,15,1,0.07471,0.25193,1,0.37552,0.095,0,,0.30945,0.83972,11.40029,1.18495,1,0.65291,0.84524,11.96603,1.18495,1,0,0,12,3.17983,1,3.27201,1,0,0,0,0,0,0,0,1,1,0,0,0,,394.76755,181.36209,0
14,4cdee3.png,352,5.78418,167531292024,0.28087,0.35792,5.58789,0.19629,16,1,0.51343,0.53416,1,0.37552,0.095,0,,0.33041,0.85281,12.47855,1.25825,1,0.67184,0.86281,12.89736,1.25825,1,0,0,12,3.25129,1,3.64888,1,0,0,0,0,0,0,0,1,1,0,0,0,,309.01376,344.06476,0
14,4cdee3.png,380,6.24414,167535890872,0.5324,0.55242,5.84863,0.39551,17,1,0.60991,0.46998,1,0.37552,0.095,0,,0.3244,0.85241,11.64149,1.26504,1,0.66805,0.86208,13.45461,1.26504,1,0,0,12,3.02171,1,3.48767,1,0,0,0,0,0,0,0,1,1,0,0,0,,536.3808,334.20587,0
14,4cdee3.png,394,6.47266,167538176522,0.55812,0.40792,6.26074,0.21191,18,1,0.45161,0.10903,1,0.37552,0.095,0,,0.31945,0.84277,12.85761,1.22198,1,0.6592,0.85192,13.5518,1.20385,1,0,0,12,4.41202,1,4.06854,1,0,0,0,0,0,0,0,1,1,0,0,0,,180.29477,74.10362,0
14,4cdee3.png,411,6.75391,167540981923,0.49748,-0.01274,6.53906,0.21484,19,1,0.57837,-0.12041,1,0.37552,0.095,0,,0.32969,0.84178,11.44253,1.29683,1,0.67073,0.85331,11.86572,1.31496,1,0,0,12,3.23034,1,3.34572,1,0,0,0,0,0,0,0,1,1,0,0,0,,518.04498,102.98798,0
14,4cdee3.png,424,6.9668,167543117954,0.64499,0.01042,6.76953,0.19727,20,1,0.87621,0.31816,1,0.37552,0.095,0,,0.35038,0.85805,11.50458,1.27869,1,0.69006,0.8759,11.14835,1.24606,1,0,0,12,3.91305,1,3.11081,1,0,0,0,0,0,0,0,1,1,0,0,0,,284.57959,354.39557,0
3,9ec0f6.jpg,17,0.28027,167546570413,0.83339,0.3644,0,0.28027,2,1,0.7921,0.259,1,0.37552,0.095,0,,0.34213,0.85592,12.70127,1.22484,1,0.68173,0.87946,11.80207,1.22484,1,0,0,12,3.40996,1,3.36606,1,0,0,0,0,0,0,0,1,1,0,0,0,,557.92627,310.41684,0
3,9ec0f6.jpg,54,0.8877,167552649540,0.37052,0.10802,0.39355,0.49414,3,1,0.38415,0.04447,1,0.37552,0.095,0,,0.2975,0.85623,11.21507,1.24089,1,0.63753,0.86751,12.10185,1.25902,1,0,0,12,3.16361,1,4.1477,1,0,0,0,0,0,0,0,1,1,0,0,0,,940.45648,160.90503,0
3,9ec0f6.jpg,70,1.14941,167555265371,0.42529,-0.02358,0.9541,0.19531,4,1,0.57876,-0.27817,0,0.37552,0.095,0,,0.30224,0.84898,6.98664,1.33309,0,0.63991,0.86583,11.3902,1.33309,0,802,0,12,2.84983,0,3.20747,0,0,0,0,0,0,0,0,1,1,0,0,0,,189.72879,56.34049,0
3,9ec0f6.jpg,102,1.6748,167560518254,0.385,0.01726,1.46289,0.21191,5,1,0.35029,0.16431,1,0.37552,0.095,0,,0.28195,0.86777,12.82547,1.29528,1,0.6211,0.86937,13.64967,1.29528,1,0,0,13,3.87116,1,3.76159,1,0,0,0,0,0,0,0,1,1,0,0,0,,91.57434,212.35556,0
3,9ec0f6.jpg,113,1.85645,167562336369,0.35988,0.14582,1.69141,0.16504,6,1,0.35816,0.18747,0,0.37552,0.095,0,,0.27885,0.87362,12.74803,1.25748,0,0.61978,0.87534,11.0019,1.25748,0,803,0,13,3.84901,0,3.12745,0,0,0,0,0,0,0,0,1,1,0,0,0,,161.63545,252.6391,0
3,9ec0f6.jpg,157,2.58008,167569569724,0.38926,0.39744,2.11914,0.46094,7,1,0.4351,0.40096,1,0.37552,0.095,0,,0.31819,0.95459,11.96066,1.34345,1,0.65414,0.96141,13.51174,1.3849,1,0,0,14,3.33797,1,3.57226,1,0,0,0,0,0,0,0,1,1,0,0,0,,307.16806,280.58209,0
3,9ec0f6.jpg,176,2.89063,167572677574,0.40308,0.40034,2.59473,0.2959,8,1,0.36365,0.35721,1,0.37552,0.095,0,,0.31603,0.96504,12.22166,1.40601,1,0.65041,0.96737,13.21201,1.40601,1,0,0,14,3.09763,1,3.37128,1,0,0,0,0,0,0,0,1,1,0,0,0,,26.76159,352.52823,0
3,9ec0f6.jpg,191,3.1377,167575149432,0.36338,0.42237,2.90723,0.23047,9,1,0.37072,0.476,0,0.37552,0.095,0,,0.30852,0.96034,10.36226,1.33309,0,0.64353,0.95905,12.55606,1.33309,0,804,0,14,2.91264,0,3.36405,0,0,0,0,0,0,0,0,1,1,0,0,0,,80.67807,199.12758,0
3,9ec0f6.jpg,223,3.66309,167580399037,0.39963,0.34648,3.40137,0.26172,10,1,0.46939,0.51141,1,0.37552,0.095,0,,0.30521,0.94869,11.92631,1.26442,1,0.64035,0.94779,13.51948,1.24629,1,0,0,15,3.40866,1,3.57616,1,0,0,0,0,0,0,0,1,1,0,0,0,,114.61909,52.61063,0
3,9ec0f6.jpg,240,3.94336,167583200124,0.34278,0.61637,3.72852,0.21484,11,1,0.03221,0.88755,1,0.37552,0.095,0,,0.28634,0.96599,12.88959,1.33309,1,0.61967,0.96021,12.01043,1.33309,1,0,0,15,3.46435,1,3.50374,1,0,0,0,0,0,0,0,1,1,0,0,0,,341.767,251.37482,0
3,9ec0f6.jpg,256,4.20508,167585821664,0.18386,0.69719,4.00977,0.19531,12,1,0.38835,0.37992,1,0.37552,0.095,0,,0.29101,0.94969,12.61129,1.24011,1,0.62337,0.94389,13.54704,1.22198,1,0,0,15,3.36769,1,3.54114,1,0,0,0,0,0,0,0,1,1,0,0,0,,320.16867,197.63278,0
3,9ec0f6.jpg,277,4.5498,167589270264,0.38848,0.45589,4.27148,0.27832,13,1,0.39286,0.58296,1,0.37552,0.095,0,,0.28379,0.96103,12.25383,1.31419,1,0.61658,0.95321,12.85431,1.31419,1,0,0,15,3.22386,1,3.46501,1,0,0,0,0,0,0,0,1,1,0,0,0,,488.04932,36.39159,0
3,9ec0f6.jpg,302,4.96094,167593378260,0.36698,0.67783,4.61621,0.34473,14,1,0.31928,0.76909,1,0.37552,0.095,0,,0.28037,0.97013,11.74679,1.3375,1,0.61442,0.96274,12.71328,1.31419,1,0,0,15,3.36672,1,3.60849,1,0,0,0,0,0,0,0,1,1,0,0,0,,269.50815,261.18945,0
3,9ec0f6.jpg,322,5.28906,167596663133,0.35288,0.73932,4.97754,0.31152,15,1,0.44924,0.46483,1,0.37552,0.095,0,,0.27718,0.96056,11.99651,1.27638,1,0.6085,0.95294,12.00734,1.27638,1,0,0,15,3.05637,1,3.2095,1,0,0,0,0,0,0,0,1,1,0,0,0,,78.59742,249.85249,0
3,9ec0f6.jpg,341,5.60352,167599799482,0.43626,0.33789,5.35645,0.24707,16,1,0.43246,0.13178,1,0.37552,0.095,0,,0.27716,0.95429,12.38069,1.35641,1,0.60818,0.94434,12.69571,1.33309,1,0,0,15,3.51665,1,3.82299,1,0,0,0,0,0,0,0,1,1,0,0,0,,507.62088,71.61671,0
3,9ec0f6.jpg,371,6.0957,167604727974,0.43278,0.0194,5.66895,0.42676,17,1,0.40142,-0.00822,1,0.37552,0.095,0,,0.28304,0.94735,11.23524,1.35641,1,0.61521,0.93907,12.08359,1.33309,1,0,0,15,3.16758,1,3.35176,1,0,0,0,0,0,0,0,1,1,0,0,0,,382.24637,91.00157,0
3,9ec0f6.jpg,412,6.76953,167611461498,0.40457,0.00643,6.1123,0.65723,18,1,0.34925,-0.06166,1,0.37552,0.095,0,,0.28099,0.9482,10.98656,1.39747,1,0.61313,0.93863,12.10899,1.43891,1,0,0,15,3.20501,1,3.40984,1,0,0,0,0,0,0,0,1,1,0,0,0,,56.35505,163.9678,0
3,9ec0f6.jpg,426,6.99902,167613761239,0.35516,-0.1608,6.83496,0.16406,19,1,0.34102,-0.17517,1,0.37552,0.095,0,,0.28218,0.95259,11.12912,1.52357,1,0.61418,0.94301,11.7994,1.52357,1,0,0,15,3.81407,1,3.36567,1,0,0,0,0,0,0,0,1,1,0,0,0,,221.96991,115.30189,0
19,d0e249.png,4,0.06543,167614582811,0.3599,-0.10867,0,0.06543,1,1,0.36152,0.07315,1,0.37552,0.095,0,,0.27945,0.95619,11.48212,1.36963,1,0.61117,0.94509,12.18298,1.32819,1,0,0,15,3.58508,1,3.91384,1,0,0,0,0,0,0,0,1,1,0,0,0,,63.21452,278.27744,0
19,d0e249.png,24,0.39355,167617857978,0.39183,0.18911,0.13184,0.26172,2,1,0.45305,0.26013,1,0.37552,0.095,0,,0.26579,0.96932,8.24768,1.25748,0,0.58767,0.92726,10.61663,1.25748,1,0,0,15,2.74633,0,3.47626,1,0,0,0,0,0,0,0,1,1,0,0,0,,362.55673,279.73505,0
19,d0e249.png,40,0.65625,167620488943,0.38259,0.18557,0.41016,0.24609,3,1,0.25977,-0.06507,1,0.37552,0.095,0,,0.24014,0.99473,11.07894,1.38071,0,0.54953,0.90298,10.7355,1.38071,1,0,0,15,2.99461,0,2.96932,1,0,0,0,0,0,0,0,1,1,0,0,0,,18.24228,166.53419,0
19,d0e249.png,62,1.01758,167624098529,0.31732,-0.05643,0.77148,0.24609,4,1,0.37191,0.01318,1,0.37552,0.095,0,,0.24014,0.99473,11.07894,1.27715,0,0.55246,0.90034,9.5972,1.25902,1,0,0,15,2.99461,0,2.76127,1,0,0,0,0,0,0,0,1,1,0,0,0,,316.28607,113.342,0
19,d0e249.png,105,1.72363,167631164342,0.53717,0.30949,1.52734,0.19629,5,1,0.2158,0.48579,1,0.37552,0.095,0,,0.24014,0.99473,11.07894,1.52357,0,0.49252,0.89338,10.76448,1.52357,1,0,0,16,2.99461,0,3.47749,1,0,0,0,0,0,0,0,1,1,0,0,0,,609.09015,313.86969,0
19,d0e249.png,126,2.06934,167634616102,0.22288,0.5123,1.78906,0.28027,6,1,0.28085,0.10142,1,0.37552,0.095,0,,0.24014,0.99473,11.07894,1.45264,0,0.57961,0.88845,11.3976,1.47595,1,0,0,16,2.99461,0,4.14374,1,0,0,0,0,0,0,0,1,1,0,0,0,,650.66565,201.96471,0
19,d0e249.png,143,2.34961,167637419295,0.2356,0.13782,2.13477,0.21484,7,1,0.20455,0.3041,1,0.37552,0.095,0,,0.26442,0.93334,10.47838,1.27715,1,0.59332,0.91279,11.52656,1.25902,1,0,0,16,3.79964,1,4.09172,1,0,0,0,0,0,0,0,1,1,0,0,0,,450.03915,86.8892,0
19,d0e249.png,171,2.80957,167642020009,0.19582,0.24139,2.41504,0.39453,8,1,0.21934,0.12654,1,0.37552,0.095,0,,0.27256,0.93508,10.13376,1.45065,1,0.60316,0.91915,10.44553,1.45065,1,0,0,16,3.0407,1,3.13517,1,0,0,0,0,0,0,0,1,1,0,0,0,,145.87683,238.42758,0
19,d0e249.png,194,3.1875,167645796894,0.21653,0.22952,2.82617,0.36133,9,1,0.23136,0.17506,1,0.37552,0.095,0,,0.3097,0.93729,9.9659,1.45164,1,0.64029,0.93334,10.93971,1.42833,1,0,0,16,2.92943,1,3.56419,1,0,0,0,0,0,0,0,1,1,0,0,0,,42.23746,19.7086,0
19,d0e249.png,205,3.36816,167647601918,0.23989,0.23095,3.2041,0.16406,10,1,0.23889,0.21355,0,0.37552,0.095,0,,0.31228,0.94328,10.97794,1.50026,0,0.64285,0.93814,11.62741,1.52357,0,806,0,16,3.16791,0,3.43884,0,0,0,0,0,0,0,0,1,1,0,0,0,,44.88401,357.80893,0
19,d0e249.png,240,3.94238,167653352534,0.38997,0.12443,3.67969,0.2627,11,1,0.26168,-0.01408,1,0.37552,0.095,0,,0.30387,0.9499,10.34453,1.40402,1,0.63265,0.93964,9.97451,1.38071,1,0,0,17,3.36918,1,3.79334,1,0,0,0,0,0,0,0,1,1,0,0,0,,315.23245,23.92191,0
19,d0e249.png,265,4.35449,167657466784,0.30046,-0.0309,4.00879,0.3457,12,1,0.36179,-0.0958,1,0.37552,0.095,0,,0.29896,0.94441,10.24309,1.42734,1,0.63061,0.93007,10.25275,1.42734,1,0,0,17,2.82847,1,3.02027,1,0,0,0,0,0,0,0,1,1,0,0,0,,253.53314,132.67639,0
19,d0e249.png,281,4.61621,167660091408,0.39225,-0.03556,4.37012,0.24609,13,1,0.51713,0.0179,1,0.37552,0.095,0,,0.30862,0.94101,9.77123,1.27715,1,0.63998,0.92903,9.51457,1.25902,1,0,0,17,2.85934,1,2.81223,1,0,0,0,0,0,0,0,1,1,0,0,0,,176.32545,1.81739,0
19,d0e249.png,306,5.02734,167664196244,0.50292,-0.03116,4.68262,0.34473,14,1,0.43813,-0.06267,1,0.37552,0.095,0,,0.31433,0.93928,9.72072,1.33309,1,0.64721,0.92573,10.19655,1.33309,1,0,0,17,2.70647,1,2.84414,1,0,0,0,0,0,0,0,1,1,0,0,0,,212.55193,358.57657,0
19,d0e249.png,319,5.24121,167666335747,0.54233,0.06946,5.04395,0.19727,15,1,0.65964,0.1883,1,0.37552,0.095,0,,0.31915,0.94956,10.34555,1.33309,1,0.65172,0.93404,10.33791,1.33309,1,0,0,17,3.3039,1,2.78915,1,0,0,0,0,0,0,0,1,1,0,0,0,,142.49443,302.07437,0
19,d0e249.png,344,5.65137,167670440668,0.67794,0.21574,5.30664,0.34473,16,1,0.5978,0.44285,1,0.37552,0.095,0,,0.30655,0.95739,9.97287,1.35641,1,0.63783,0.94036,10.71626,1.37972,1,0,0,17,2.8962,1,3.21796,1,0,0,0,0,0,0,0,1,1,0,0,0,,314.01593,326.01309,0
19,d0e249.png,361,5.93066,167673232014,0.49674,0.50782,5.71777,0.21289,17,1,0.38504,0.54459,1,0.37552,0.095,0,,0.30079,0.96466,9.53657,1.40921,1,0.63325,0.94603,11.333,1.42734,1,0,0,17,2.61701,1,3.22392,1,0,0,0,0,0,0,0,1,1,0,0,0,,493.84677,225.21265,0
19,d0e249.png,382,6.27539,167676681992,0.35912,0.6225,5.99707,0.27832,18,1,0.39162,0.72335,1,0.37552,0.095,0,,0.30486,0.96748,10.34598,1.24166,1,0.63751,0.94802,11.3597,1.25979,1,0,0,17,2.79506,1,2.99046,1,0,0,0,0,0,0,0,1,1,0,0,0,,297.91922,207.51131,0
