MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/04/12 15:33:44.891),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
28,7f9e3a.png,45,0.74023,175819563523,0.34142,0.22197,0.52539,0.21484,3,1,0.13703,0.1519,1,0.34583,0.07333,0,,0.31182,0.96399,11.51149,1.15591,1,0.65362,0.95056,11.47894,1.1414,1,0,0,8,3.31207,1,3.15018,1,0,0,0,0,0,0,0,1,1,0,0,0,,512.48981,65.12689,0
28,7f9e3a.png,61,1.00293,175822190426,0.39006,0.11284,0.80664,0.19629,4,1,0.59444,0.08854,1,0.34583,0.07333,0,,0.33378,0.9599,11.69349,1.18492,1,0.67609,0.9541,10.97436,1.18492,1,0,0,8,3.2398,1,3.13578,1,0,0,0,0,0,0,0,1,1,0,0,0,,160.84451,54.50614,0
28,7f9e3a.png,79,1.29883,175825147758,0.67216,0.07214,1.06934,0.22949,5,1,0.6934,0.11598,1,0.34583,0.07333,0,,0.34632,0.95856,11.16045,1.18492,1,0.6878,0.95848,10.78858,1.18492,1,0,0,8,3.00682,1,2.99415,1,0,0,0,0,0,0,0,1,1,0,0,0,,543.82959,5.15253,0
28,7f9e3a.png,92,1.5127,175827283924,0.55278,0.23531,1.31543,0.19727,6,1,0.49226,0.34789,1,0.34583,0.07333,0,,0.33967,0.96938,10.51763,1.20305,1,0.67969,0.96955,10.72582,1.22118,1,0,0,8,3.33548,1,3.37082,1,0,0,0,0,0,0,0,1,1,0,0,0,,301.45697,220.50584,0
28,7f9e3a.png,115,1.89063,175831064852,0.40897,0.47352,1.57813,0.3125,7,1,0.37345,0.54794,1,0.34531,0.07333,0,,0.33282,0.97419,11.37641,1.25745,1,0.67411,0.97237,11.48414,1.25745,1,0,0,8,2.93656,1,3.10442,1,0,0,0,0,0,0,0,1,1,0,0,0,,397.43039,225.99263,0
28,7f9e3a.png,133,2.18652,175834020089,0.4231,0.47097,1.90723,0.2793,8,1,0.52804,0.40218,1,0.34531,0.07333,0,,0.3407,0.97109,10.21891,1.31493,1,0.68157,0.9718,11.11167,1.31493,1,0,0,8,3.86275,1,3.21182,1,0,0,0,0,0,0,0,1,1,0,0,0,,27.3016,6.4353,0
28,7f9e3a.png,143,2.35156,175835670462,0.65083,0.26873,2.25195,0.09961,9,1,0.37542,0.01362,1,0.34531,0.07333,0,,0.3364,0.95906,9.94819,1.27867,1,0.67615,0.9609,10.38623,1.2968,1,0,0,8,2.92886,1,2.91331,1,0,0,0,0,0,0,0,1,1,0,0,0,,500.07758,29.03217,0
28,7f9e3a.png,164,2.69531,175839112574,0.41979,0.00079,2.41602,0.2793,10,1,0.56788,-0.17691,1,0.34531,0.07333,0,,0.34009,0.96057,11.31523,1.45162,1,0.68145,0.95987,10.72823,1.4283,1,0,0,8,4.23663,1,2.99605,1,0,0,0,0,0,0,0,1,1,0,0,0,,547.867,144.06462,0
28,7f9e3a.png,185,3.04004,175842561538,0.5955,0.02213,2.76172,0.27832,11,1,0.67663,0.05568,1,0.34531,0.07333,0,,0.34436,0.95308,11.20229,1.16709,1,0.68525,0.96285,10.65997,1.19973,1,0,0,8,2.98559,1,3.07459,1,0,0,0,0,0,0,0,1,1,0,0,0,,338.33368,355.65921,0
28,7f9e3a.png,199,3.27051,175844863392,0.64199,0.08181,3.05664,0.21387,12,1,0.5393,0.38563,1,0.34531,0.07333,0,,0.33579,0.96595,11.48606,1.24163,1,0.67521,0.97411,11.78864,1.24163,1,0,0,8,2.90083,1,3.33466,1,0,0,0,0,0,0,0,1,1,0,0,0,,114.4393,321.25916,0
28,7f9e3a.png,222,3.64844,175848643600,0.49325,0.45283,3.33594,0.3125,13,1,0.7769,0.34588,1,0.34531,0.07333,0,,0.34349,0.96753,11.16916,1.31416,1,0.68296,0.97806,12.21635,1.31416,1,0,0,8,3.04609,1,3.48391,1,0,0,0,0,0,0,0,1,1,0,0,0,,528.94312,237.3226,0
28,7f9e3a.png,248,4.0752,175852911779,0.76399,0.39967,3.71387,0.36133,14,1,0.91044,0.33022,1,0.34531,0.07333,0,,0.35719,0.96432,10.59166,1.33307,1,0.69779,0.97904,10.85013,1.33307,1,0,0,8,2.89532,1,2.99612,1,0,0,0,0,0,0,0,1,1,0,0,0,,523.72028,6.99631,0
28,7f9e3a.png,273,4.48633,175857021151,0.83565,0.39824,4.1416,0.34473,15,1,0.57534,0.39443,1,0.34531,0.07333,0,,0.34932,0.97019,9.78712,1.33307,1,0.68865,0.98312,10.59429,1.33307,1,0,0,8,3.55525,1,3.70524,1,0,0,0,0,0,0,0,1,1,0,0,0,,137.59798,0.71456,0
28,7f9e3a.png,292,4.79883,175860141816,0.49344,0.45415,4.55176,0.24707,16,1,0.4428,0.47017,1,0.34531,0.07333,0,,0.34315,0.96882,11.76392,1.18492,1,0.68461,0.98117,11.67579,1.18492,1,0,0,8,3.08262,1,3.45693,1,0,0,0,0,0,0,0,1,1,0,0,0,,660.45978,185.83038,0
28,7f9e3a.png,326,5.35645,175865717297,0.02991,0.77306,5.10938,0.24707,17,1,0.42235,0.76169,0,0.34531,0.07333,0,,0.33249,0.98285,9.86315,1.33307,0,0.68346,0.9895,8.28483,1.33307,0,0,0,9,2.87614,0,3.10185,0,0,0,0,0,0,0,0,1,1,0,0,0,,968.76898,203.26779,0
28,7f9e3a.png,355,5.83301,175870484692,0.80541,0.82449,5.61816,0.21484,18,1,0.82157,0.79323,0,0.34531,0.07333,0,,0.36066,0.98015,12.26969,1.18492,0,0.70142,1.00078,13.17724,1.18492,0,0,0,9,3.30021,0,4.50729,0,0,0,0,0,0,0,0,1,1,0,0,0,,1490.2384,357.6265,0
28,7f9e3a.png,407,6.6875,175879034631,0.83967,0.2309,6.14551,0.54199,19,1,0.85009,0.33518,1,0.34531,0.07333,0,,0.36471,0.96021,10.22325,1.1291,1,0.70581,0.97728,11.08712,1.14097,1,0,0,9,3.01621,1,3.33828,1,0,0,0,0,0,0,0,1,1,0,0,0,,715.33875,84.72389,0
28,7f9e3a.png,425,6.9834,175881990551,0.87507,0.33373,6.7041,0.2793,20,1,0.85627,0.37653,1,0.34531,0.07333,0,,0.36151,0.96421,10.18928,1.27867,1,0.70071,0.98314,12.17696,1.2968,1,0,0,9,3.0724,1,4.12339,1,0,0,0,0,0,0,0,1,1,0,0,0,,140.87662,298.8465,0
4,58033d.jpg,10,0.16504,175884126938,0.72851,0.35431,0,0.16504,2,1,0.59945,0.39519,1,0.34531,0.07333,0,,0.3497,0.96847,12.05104,1.24009,1,0.69157,0.98172,12.6318,1.22196,1,0,0,9,3.12907,1,3.72265,1,0,0,0,0,0,0,0,1,1,0,0,0,,282.47675,185.01559,0
4,58033d.jpg,25,0.41113,175886591166,0.56946,0.3397,0.18066,0.23047,3,1,0.50605,0.25595,1,0.34531,0.07333,0,,0.34311,0.9637,12.34445,1.33307,1,0.6844,0.9746,13.19705,1.33307,1,0,0,9,3.28716,1,3.43712,1,0,0,0,0,0,0,0,1,1,0,0,0,,305.87894,176.71419,0
4,58033d.jpg,45,0.73828,175889865242,0.46808,0.20154,0.47754,0.26074,4,1,0.46564,0.07767,1,0.34531,0.07333,0,,0.32883,0.96335,12.45258,1.40499,1,0.67001,0.97082,13.04701,1.42831,1,0,0,9,3.69577,1,3.74272,1,0,0,0,0,0,0,0,1,1,0,0,0,,255.6862,139.57742,0
4,58033d.jpg,62,1.01953,175892671834,0.44843,0.14031,0.80566,0.21387,5,1,0.39953,0.33847,1,0.34531,0.07333,0,,0.32019,0.96976,13.23527,1.31416,1,0.65984,0.9746,13.64218,1.29603,1,0,0,9,3.43827,1,3.53605,1,0,0,0,0,0,0,0,1,1,0,0,0,,82.59615,117.17932,0
4,58033d.jpg,79,1.29688,175895450287,0.42599,0.28344,1.08398,0.21289,6,1,0.48553,0.22445,1,0.34531,0.07333,0,,0.32163,0.96476,13.10513,1.24009,1,0.66202,0.96997,13.50644,1.22196,1,0,0,9,3.40189,1,4.02589,1,0,0,0,0,0,0,0,1,1,0,0,0,,177.07744,255.91798,0
4,58033d.jpg,107,1.75684,175900051858,0.47426,0.2278,1.31348,0.44336,7,1,0.46177,0.11435,1,0.34531,0.07333,0,,0.33023,0.96303,14.08444,1.33307,1,0.67135,0.97105,13.8708,1.33307,1,0,0,9,3.50976,1,3.85989,1,0,0,0,0,0,0,0,1,1,0,0,0,,114.22462,35.76997,0
4,58033d.jpg,125,2.05273,175903007412,0.47021,0.16427,1.77344,0.2793,8,1,0.47561,0.24783,1,0.34531,0.07333,0,,0.33523,0.96364,13.71377,1.18492,1,0.6769,0.97125,14.21161,1.18492,1,0,0,9,3.70969,1,3.6168,1,0,0,0,0,0,0,0,1,1,0,0,0,,76.63155,95.82402,0
4,58033d.jpg,140,2.29883,175905471784,0.42495,0.29172,2.06934,0.22949,9,1,0.37144,0.46115,1,0.34531,0.07333,0,,0.33275,0.97181,13.64016,1.22196,1,0.67365,0.97929,13.87942,1.18932,1,0,0,9,3.58895,1,3.60367,1,0,0,0,0,0,0,0,1,1,0,0,0,,175.90369,240.39514,0
4,58033d.jpg,171,2.80859,175910563037,0.37559,0.4589,2.36523,0.44336,10,1,0.47362,0.50976,1,0.34531,0.07333,0,,0.3306,0.97393,13.15424,1.20305,1,0.67218,0.98054,13.48123,1.22119,1,0,0,9,3.52374,1,3.34291,1,0,0,0,0,0,0,0,1,1,0,0,0,,221.87463,244.7139,0
4,58033d.jpg,193,3.16992,175914180071,0.48505,0.55546,2.8252,0.34473,11,1,0.51301,0.61795,1,0.34531,0.07333,0,,0.33262,0.97638,12.59519,1.25745,1,0.67443,0.98354,12.74618,1.25745,1,0,0,9,3.3612,1,3.58379,1,0,0,0,0,0,0,0,1,1,0,0,0,,239.9893,331.13016,0
4,58033d.jpg,222,3.64648,175918941986,0.47178,0.64108,3.18652,0.45996,12,1,0.47235,0.78173,1,0.34531,0.07333,0,,0.33191,0.98292,12.46845,1.20907,1,0.67389,0.98755,10.04095,1.19094,1,0,0,9,3.45363,1,3.52964,1,0,0,0,0,0,0,0,1,1,0,0,0,,105.85593,256.07281,0
4,58033d.jpg,255,4.18848,175924363253,0.49886,0.76019,3.66309,0.52539,13,1,0.58015,0.77215,1,0.34531,0.07333,0,,0.33213,0.9854,12.52552,1.19734,1,0.67361,0.98935,9.49032,1.22998,1,0,0,9,3.38431,1,3.30513,1,0,0,0,0,0,0,0,1,1,0,0,0,,152.09502,289.98959,0
4,58033d.jpg,277,4.5498,175927977603,0.55165,0.76393,4.20508,0.34473,14,1,0.49845,0.73967,1,0.34531,0.07333,0,,0.32069,0.98394,11.91743,1.22119,1,0.66395,0.9871,10.40012,1.20305,1,0,0,9,3.24676,1,3.45531,1,0,0,0,0,0,0,0,1,1,0,0,0,,101.45606,357.46466,0
4,58033d.jpg,294,4.8291,175930771593,0.54375,0.75302,4.56641,0.2627,15,1,0.59798,0.79667,1,0.34531,0.07333,0,,0.31965,0.98617,11.89863,1.1269,1,0.66194,0.98796,10.29442,1.1269,1,0,0,9,3.18597,1,3.2722,1,0,0,0,0,0,0,0,1,1,0,0,0,,20.03669,139.20129,0
4,58033d.jpg,316,5.19043,175934386340,0.38539,0.84692,4.89648,0.29395,16,1,0.38883,0.75964,1,0.34531,0.07333,0,,0.31595,0.98725,11.13931,1.26054,1,0.65865,0.9879,9.52096,1.26054,1,0,0,9,3.02066,1,3.41776,1,0,0,0,0,0,0,0,1,1,0,0,0,,324.259,200.3345,0
4,58033d.jpg,321,5.27344,175935212875,0.37838,0.83514,5.20703,0.06641,17,1,0.36837,0.85568,0,0.34531,0.07333,0,,0.31747,0.98936,7.9958,1.18492,0,0.65941,0.99054,7.24152,1.18492,0,881,0,9,2.69537,0,3.0182,0,0,0,0,0,0,0,0,1,1,0,0,0,,19.51867,133.595,0
4,58033d.jpg,360,5.91406,175941616896,0.46307,0.69696,5.58496,0.3291,18,1,0.49389,0.74142,1,0.34531,0.07333,0,,0.32457,0.98375,11.59273,1.25745,1,0.66811,0.98684,10.59267,1.25745,1,0,0,10,2.89337,1,3.21036,1,0,0,0,0,0,0,0,1,1,0,0,0,,232.23965,45.5602,0
4,58033d.jpg,387,6.35742,175946054488,0.5865,0.77547,5.97949,0.37793,19,1,0.59681,0.72292,0,0.34531,0.07333,0,,0.32761,0.98331,9.39559,1.20251,0,0.67011,0.98843,9.86731,1.20251,0,882,0,10,2.8777,0,3.0579,0,0,0,0,0,0,0,0,1,1,0,0,0,,255.02559,338.32004,0
4,58033d.jpg,416,6.83496,175950825976,0.51614,0.28541,6.62305,0.21191,20,1,0.47067,0.25087,1,0.34531,0.07333,0,,0.3219,0.96824,11.20708,1.18492,1,0.66412,0.97326,12.12696,1.18492,1,0,0,11,3.48342,1,3.79658,1,0,0,0,0,0,0,0,1,1,0,0,0,,603.38904,102.93746,0
4,58033d.jpg,427,7.01563,175952636127,0.47889,0.18745,6.85156,0.16406,21,1,0.47957,0.20773,1,0.34531,0.07333,0,,0.31923,0.96655,11.84517,1.18492,1,0.66145,0.97234,12.67362,1.18492,1,0,0,11,3.85725,1,3.99931,1,0,0,0,0,0,0,0,1,1,0,0,0,,137.5993,121.31681,0
